species,genus,family,order,class,phylum,kingdom,superkingdom,species_str,has_sequence,split
2734002,2732063,2731691,0,2731619,2731618,2731360,10239,2734002,True,ood_nonbacterial
2734004,2732064,2731691,0,2731619,2731618,2731360,10239,2734004,True,ood_nonbacterial
2734005,2732065,2731691,0,2731619,2731618,2731360,10239,2734005,True,ood_nonbacterial
2734007,2732066,2731691,0,2731619,2731618,2731360,10239,2734007,True,ood_nonbacterial
2734018,2732068,2731691,0,2731619,2731618,2731360,10239,2734018,True,ood_nonbacterial
2734020,2732086,2731691,0,2731619,2731618,2731360,10239,2734020,True,ood_nonbacterial
2734029,2732049,2731691,0,2731619,2731618,2731360,10239,2734029,True,ood_nonbacterial
2734030,2732050,2731691,0,2731619,2731618,2731360,10239,2734030,True,ood_nonbacterial
2734031,2732051,2731691,0,2731619,2731618,2731360,10239,2734031,True,ood_nonbacterial
2734046,2732969,2560065,0,2731619,2731618,2731360,10239,2734046,True,ood_nonbacterial
2734048,2732970,2560065,0,2731619,2731618,2731360,10239,2734048,True,ood_nonbacterial
2734053,2732971,2560065,0,2731619,2731618,2731360,10239,2734053,True,ood_nonbacterial
2734056,2732975,2946167,0,2731619,2731618,2731360,10239,2734056,True,ood_nonbacterial
2734057,2732976,2946167,0,2731619,2731618,2731360,10239,2734057,True,ood_nonbacterial
2734061,2732979,2946167,0,2731619,2731618,2731360,10239,2734061,True,ood_nonbacterial
2734062,2948695,2946167,0,2731619,2731618,2731360,10239,2734062,True,ood_nonbacterial
2734063,2732980,2946167,0,2731619,2731618,2731360,10239,2734063,True,ood_nonbacterial
2734065,2732982,2946167,0,2731619,2731618,2731360,10239,2734065,True,ood_nonbacterial
2734067,2732983,2946167,0,2731619,2731618,2731360,10239,2734067,True,ood_nonbacterial
2734068,2732985,2946167,0,2731619,2731618,2731360,10239,2734068,True,ood_nonbacterial
2734069,2732986,2946167,0,2731619,2731618,2731360,10239,2734069,True,ood_nonbacterial
2734070,2732987,2946167,0,2731619,2731618,2731360,10239,2734070,True,ood_nonbacterial
2734071,2732988,2946167,0,2731619,2731618,2731360,10239,2734071,True,ood_nonbacterial
2734072,2732989,2946167,0,2731619,2731618,2731360,10239,2734072,True,ood_nonbacterial
2734073,2732990,2946167,0,2731619,2731618,2731360,10239,2734073,True,ood_nonbacterial
2734074,2733081,2946167,0,2731619,2731618,2731360,10239,2734074,True,ood_nonbacterial
2734076,2733084,2946167,0,2731619,2731618,2731360,10239,2734076,True,ood_nonbacterial
2734077,2733085,2946167,0,2731619,2731618,2731360,10239,2734077,True,ood_nonbacterial
2734078,2733086,2946160,0,2731619,2731618,2731360,10239,2734078,True,ood_nonbacterial
2734079,2733087,2946160,0,2731619,2731618,2731360,10239,2734079,True,ood_nonbacterial
2734081,2733088,0,0,2731619,2731618,2731360,10239,2734081,True,ood_nonbacterial
2734082,2733089,0,0,2731619,2731618,2731360,10239,2734082,True,ood_nonbacterial
2734083,2733090,2946160,0,2731619,2731618,2731360,10239,2734083,True,ood_nonbacterial
2734084,2733091,0,0,2731619,2731618,2731360,10239,2734084,True,ood_nonbacterial
2734085,2733092,2946160,0,2731619,2731618,2731360,10239,2734085,True,ood_nonbacterial
2734088,2733093,0,0,2731619,2731618,2731360,10239,2734088,True,ood_nonbacterial
2734089,2733094,0,0,2731619,2731618,2731360,10239,2734089,True,ood_nonbacterial
2734093,2733095,0,0,2731619,2731618,2731360,10239,2734093,True,ood_nonbacterial
2734095,2733096,2946160,0,2731619,2731618,2731360,10239,2734095,True,ood_nonbacterial
2734096,2733097,0,0,2731619,2731618,2731360,10239,2734096,True,ood_nonbacterial
2734097,2733098,2946160,0,2731619,2731618,2731360,10239,2734097,True,ood_nonbacterial
2734101,2733099,0,0,2731619,2731618,2731360,10239,2734101,True,ood_nonbacterial
2734102,2733100,2946160,0,2731619,2731618,2731360,10239,2734102,True,ood_nonbacterial
2734103,2733101,2946160,0,2731619,2731618,2731360,10239,2734103,True,ood_nonbacterial
2734105,2733103,0,0,2731619,2731618,2731360,10239,2734105,True,ood_nonbacterial
2734108,2733104,0,0,2731619,2731618,2731360,10239,2734108,True,ood_nonbacterial
2734109,2733105,0,0,2731619,2731618,2731360,10239,2734109,True,ood_nonbacterial
2734110,2733106,0,0,2731619,2731618,2731360,10239,2734110,True,ood_nonbacterial
2734111,2733107,2946160,0,2731619,2731618,2731360,10239,2734111,True,ood_nonbacterial
2734112,2733108,0,0,2731619,2731618,2731360,10239,2734112,True,ood_nonbacterial
2734114,2733109,2946160,0,2731619,2731618,2731360,10239,2734114,True,ood_nonbacterial
2734115,2733110,2946160,0,2731619,2731618,2731360,10239,2734115,True,ood_nonbacterial
2734116,2733111,0,0,2731619,2731618,2731360,10239,2734116,True,ood_nonbacterial
2734117,2733112,0,0,2731619,2731618,2731360,10239,2734117,True,ood_nonbacterial
2734118,2733113,2946160,0,2731619,2731618,2731360,10239,2734118,True,ood_nonbacterial
2734119,2733114,0,0,2731619,2731618,2731360,10239,2734119,True,ood_nonbacterial
2734120,2733116,2946160,0,2731619,2731618,2731360,10239,2734120,True,ood_nonbacterial
2734121,2733117,2946160,0,2731619,2731618,2731360,10239,2734121,True,ood_nonbacterial
2734124,2733118,2946160,0,2731619,2731618,2731360,10239,2734124,True,ood_nonbacterial
2734125,2733119,2946160,0,2731619,2731618,2731360,10239,2734125,True,ood_nonbacterial
2734126,2733120,2946160,0,2731619,2731618,2731360,10239,2734126,True,ood_nonbacterial
2734127,2733121,2946160,0,2731619,2731618,2731360,10239,2734127,True,ood_nonbacterial
2734129,2733123,0,0,2731619,2731618,2731360,10239,2734129,True,ood_nonbacterial
2734131,2733124,0,0,2731619,2731618,2731360,10239,2734131,True,ood_nonbacterial
2734134,2733125,2946160,0,2731619,2731618,2731360,10239,2734134,True,ood_nonbacterial
2734135,2733126,0,0,2731619,2731618,2731360,10239,2734135,True,ood_nonbacterial
2734136,2733127,0,0,2731619,2731618,2731360,10239,2734136,True,ood_nonbacterial
2734140,2733129,2946160,0,2731619,2731618,2731360,10239,2734140,True,ood_nonbacterial
2734142,2733130,0,0,2731619,2731618,2731360,10239,2734142,True,ood_nonbacterial
2734143,2733131,0,0,2731619,2731618,2731360,10239,2734143,True,ood_nonbacterial
2734144,2733132,0,0,2731619,2731618,2731360,10239,2734144,True,ood_nonbacterial
2734145,2733133,0,0,2731619,2731618,2731360,10239,2734145,True,ood_nonbacterial
2734146,2733134,0,0,2731619,2731618,2731360,10239,2734146,True,ood_nonbacterial
2734147,2733135,2946160,0,2731619,2731618,2731360,10239,2734147,True,ood_nonbacterial
2734148,2733136,2946160,0,2731619,2731618,2731360,10239,2734148,True,ood_nonbacterial
2734149,2733137,2946160,0,2731619,2731618,2731360,10239,2734149,True,ood_nonbacterial
2734150,2733138,0,0,2731619,2731618,2731360,10239,2734150,True,ood_nonbacterial
2734151,2733139,2946160,0,2731619,2731618,2731360,10239,2734151,True,ood_nonbacterial
2734153,2733140,0,0,2731619,2731618,2731360,10239,2734153,True,ood_nonbacterial
2734154,2733141,0,0,2731619,2731618,2731360,10239,2734154,True,ood_nonbacterial
2734158,2733142,0,0,2731619,2731618,2731360,10239,2734158,True,ood_nonbacterial
2734159,2948761,0,0,2731619,2731618,2731360,10239,2734159,True,ood_nonbacterial
2734160,2733145,0,0,2731619,2731618,2731360,10239,2734160,True,ood_nonbacterial
2734186,2733146,2842329,0,2731619,2731618,2731360,10239,2734186,True,ood_nonbacterial
2734187,2733148,2842329,0,2731619,2731618,2731360,10239,2734187,True,ood_nonbacterial
2734188,2733149,0,0,2731619,2731618,2731360,10239,2734188,True,ood_nonbacterial
2734190,2733150,0,0,2731619,2731618,2731360,10239,2734190,True,ood_nonbacterial
2734191,2733151,0,0,2731619,2731618,2731360,10239,2734191,True,ood_nonbacterial
2734192,2733152,0,0,2731619,2731618,2731360,10239,2734192,True,ood_nonbacterial
2734194,2733153,0,0,2731619,2731618,2731360,10239,2734194,True,ood_nonbacterial
2734199,2733156,0,0,2731619,2731618,2731360,10239,2734199,True,ood_nonbacterial
2734202,2733157,0,0,2731619,2731618,2731360,10239,2734202,True,ood_nonbacterial
2734203,2733158,0,0,2731619,2731618,2731360,10239,2734203,True,ood_nonbacterial
2734204,2733159,0,0,2731619,2731618,2731360,10239,2734204,True,ood_nonbacterial
2734207,2733160,0,0,2731619,2731618,2731360,10239,2734207,True,ood_nonbacterial
2734208,2733161,0,0,2731619,2731618,2731360,10239,2734208,True,ood_nonbacterial
2734211,2733162,0,0,2731619,2731618,2731360,10239,2734211,True,ood_nonbacterial
2734213,2733163,0,0,2731619,2731618,2731360,10239,2734213,True,ood_nonbacterial
2734214,2733164,0,0,2731619,2731618,2731360,10239,2734214,True,ood_nonbacterial
2734215,2733165,0,0,2731619,2731618,2731360,10239,2734215,True,ood_nonbacterial
2734216,2733166,0,0,2731619,2731618,2731360,10239,2734216,True,ood_nonbacterial
2734217,2733167,0,0,2731619,2731618,2731360,10239,2734217,True,ood_nonbacterial
2734218,2733168,0,0,2731619,2731618,2731360,10239,2734218,True,ood_nonbacterial
2734220,2733169,0,0,2731619,2731618,2731360,10239,2734220,True,ood_nonbacterial
2734222,2733170,0,0,2731619,2731618,2731360,10239,2734222,True,ood_nonbacterial
2734227,2733171,0,0,2731619,2731618,2731360,10239,2734227,True,ood_nonbacterial
2734229,2733172,0,0,2731619,2731618,2731360,10239,2734229,True,ood_nonbacterial
2734230,2733173,0,0,2731619,2731618,2731360,10239,2734230,True,ood_nonbacterial
2734231,2733174,0,0,2731619,2731618,2731360,10239,2734231,True,ood_nonbacterial
2734233,2733175,0,0,2731619,2731618,2731360,10239,2734233,True,ood_nonbacterial
2734235,2733176,0,0,2731619,2731618,2731360,10239,2734235,True,ood_nonbacterial
2734236,2733177,0,0,2731619,2731618,2731360,10239,2734236,True,ood_nonbacterial
2734237,2733178,0,0,2731619,2731618,2731360,10239,2734237,True,ood_nonbacterial
2734238,2733179,0,0,2731619,2731618,2731360,10239,2734238,True,ood_nonbacterial
2734239,2733180,0,0,2731619,2731618,2731360,10239,2734239,True,ood_nonbacterial
2734240,2733181,0,0,2731619,2731618,2731360,10239,2734240,True,ood_nonbacterial
2734241,2733182,0,0,2731619,2731618,2731360,10239,2734241,True,ood_nonbacterial
2734242,2733184,0,0,2731619,2731618,2731360,10239,2734242,True,ood_nonbacterial
2734243,2733185,0,0,2731619,2731618,2731360,10239,2734243,True,ood_nonbacterial
2734244,2733186,0,0,2731619,2731618,2731360,10239,2734244,True,ood_nonbacterial
2734245,2733187,0,0,2731619,2731618,2731360,10239,2734245,True,ood_nonbacterial
2734246,2733188,0,0,2731619,2731618,2731360,10239,2734246,True,ood_nonbacterial
2734247,2733189,0,0,2731619,2731618,2731360,10239,2734247,True,ood_nonbacterial
2734248,2733190,0,0,2731619,2731618,2731360,10239,2734248,True,ood_nonbacterial
2734249,2733191,0,0,2731619,2731618,2731360,10239,2734249,True,ood_nonbacterial
2734250,2733192,0,0,2731619,2731618,2731360,10239,2734250,True,ood_nonbacterial
2734251,2733193,0,0,2731619,2731618,2731360,10239,2734251,True,ood_nonbacterial
2734252,2733194,0,0,2731619,2731618,2731360,10239,2734252,True,ood_nonbacterial
2734254,2733195,0,0,2731619,2731618,2731360,10239,2734254,True,ood_nonbacterial
2734259,2733197,0,0,2731619,2731618,2731360,10239,2734259,True,ood_nonbacterial
2734261,2733198,0,0,2731619,2731618,2731360,10239,2734261,True,ood_nonbacterial
2734262,2733199,0,0,2731619,2731618,2731360,10239,2734262,True,ood_nonbacterial
2734265,186914,2946185,2942677,2731619,2731618,2731360,10239,2734265,True,ood_nonbacterial
2734267,2733203,0,0,2731619,2731618,2731360,10239,2734267,True,ood_nonbacterial
2734268,2733204,0,0,2731619,2731618,2731360,10239,2734268,True,ood_nonbacterial
2734269,2733205,0,0,2731619,2731618,2731360,10239,2734269,True,ood_nonbacterial
2734271,2733206,0,0,2731619,2731618,2731360,10239,2734271,True,ood_nonbacterial
2734272,2733207,0,0,2731619,2731618,2731360,10239,2734272,True,ood_nonbacterial
2734273,2733208,0,0,2731619,2731618,2731360,10239,2734273,True,ood_nonbacterial
2734274,2733209,0,0,2731619,2731618,2731360,10239,2734274,True,ood_nonbacterial
2734275,2733210,0,0,2731619,2731618,2731360,10239,2734275,True,ood_nonbacterial
2734276,2733211,0,0,2731619,2731618,2731360,10239,2734276,True,ood_nonbacterial
2734277,2733212,0,0,2731619,2731618,2731360,10239,2734277,True,ood_nonbacterial
2734278,2733213,0,0,2731619,2731618,2731360,10239,2734278,True,ood_nonbacterial
2734279,2733214,0,0,2731619,2731618,2731360,10239,2734279,True,ood_nonbacterial
2734280,2733215,0,0,2731619,2731618,2731360,10239,2734280,True,ood_nonbacterial
2734283,2733216,0,0,2731619,2731618,2731360,10239,2734283,True,ood_nonbacterial
2734284,2733218,0,0,2731619,2731618,2731360,10239,2734284,True,ood_nonbacterial
2734286,2733219,0,0,2731619,2731618,2731360,10239,2734286,True,ood_nonbacterial
2734287,2733220,2946162,0,2731619,2731618,2731360,10239,2734287,True,ood_nonbacterial
2734291,2733221,0,0,2731619,2731618,2731360,10239,2734291,True,ood_nonbacterial
2734292,2733222,0,0,2731619,2731618,2731360,10239,2734292,True,ood_nonbacterial
2734351,2733237,2732890,2732544,2732461,2732406,2732396,10239,2734351,True,ood_nonbacterial
2734373,2733246,11270,11157,2497574,2497569,2732396,10239,2734373,True,ood_nonbacterial
2734374,2733247,11270,11157,2497574,2497569,2732396,10239,2734374,True,ood_nonbacterial
2734396,2733252,11270,11157,2497574,2497569,2732396,10239,2734396,True,ood_nonbacterial
2734398,2733253,11270,11157,2497574,2497569,2732396,10239,2734398,True,ood_nonbacterial
2734407,2733254,11270,11157,2497574,2497569,2732396,10239,2734407,True,ood_nonbacterial
2734410,2733255,11270,11157,2497574,2497569,2732396,10239,2734410,True,ood_nonbacterial
2734484,2733260,1980418,1980410,2497576,2497569,2732396,10239,2734484,True,ood_nonbacterial
2734500,2733262,2732894,76804,2732506,2732408,2732396,10239,2734500,True,ood_nonbacterial
2734501,2733263,2732895,76804,2732506,2732408,2732396,10239,2734501,True,ood_nonbacterial
2734502,2733264,2732896,76804,2732506,2732408,2732396,10239,2734502,True,ood_nonbacterial
2734512,2733265,2732898,76804,2732506,2732408,2732396,10239,2734512,True,ood_nonbacterial
2734513,2733266,2732899,76804,2732506,2732408,2732396,10239,2734513,True,ood_nonbacterial
2734535,2733273,12058,464095,2732506,2732408,2732396,10239,2734535,True,ood_nonbacterial
2734536,2733274,12058,464095,2732506,2732408,2732396,10239,2734536,True,ood_nonbacterial
2734555,2733283,12058,464095,2732506,2732408,2732396,10239,2734555,True,ood_nonbacterial
2734566,2733294,2732900,0,0,0,0,10239,2734566,True,ood_nonbacterial
2734572,2733295,10240,2732527,2732525,2732007,2732005,10239,2734572,True,ood_nonbacterial
2734573,2733296,10240,2732527,2732525,2732007,2732005,10239,2734573,True,ood_nonbacterial
2734576,2733299,10240,2732527,2732525,2732007,2732005,10239,2734576,True,ood_nonbacterial
2734584,341939,10477,1511857,2841637,2840024,2840023,10239,2734584,True,ood_nonbacterial
2734587,2169631,1458186,0,0,0,0,10239,2734587,True,ood_nonbacterial
2734588,2169632,1458186,0,0,0,0,10239,2734588,True,ood_nonbacterial
2734591,2733303,2732901,0,0,0,0,10239,2734591,True,ood_nonbacterial
2734593,2733304,2732903,0,0,0,0,10239,2734593,True,ood_nonbacterial
27350,5296,5262,5258,162484,5204,4751,2759,27350,True,ood_nonbacterial
273810,699181,2946186,2732541,2732459,2732405,2732396,10239,273810,True,ood_nonbacterial
2741717,2169613,0,0,2731619,2731618,2731360,10239,2741717,True,ood_nonbacterial
2743090,43927,1963271,1644055,183963,28890,0,2157,2743090,True,ood_nonbacterial
2745133,2733226,10780,2732534,2732422,2732415,2732092,10239,2745133,True,ood_nonbacterial
2746072,2946834,2946162,0,2731619,2731618,2731360,10239,2746072,True,ood_nonbacterial
2746925,2733239,2501986,11157,2497574,2497569,2732396,10239,2746925,True,ood_nonbacterial
2747210,10911,2946187,2732541,2732459,2732405,2732396,10239,2747210,True,ood_nonbacterial
2747319,1911604,1911603,2732451,2732449,2732448,2732093,10239,2747319,True,ood_nonbacterial
2747323,1911605,1911603,2732451,2732449,2732448,2732093,10239,2747323,True,ood_nonbacterial
2747343,1911606,1911603,2732451,2732449,2732448,2732093,10239,2747343,True,ood_nonbacterial
2747493,2733251,11270,11157,2497574,2497569,2732396,10239,2747493,True,ood_nonbacterial
2748760,2733154,0,0,2731619,2731618,2731360,10239,2748760,True,ood_nonbacterial
2748764,186794,0,0,2731619,2731618,2731360,10239,2748764,True,ood_nonbacterial
2748958,2733256,1980418,1980410,2497576,2497569,2732396,10239,2748958,True,ood_nonbacterial
2748968,2733249,11270,11157,2497574,2497569,2732396,10239,2748968,True,ood_nonbacterial
2749931,352476,2732902,0,0,0,0,10239,2749931,True,ood_nonbacterial
2761539,2842776,2731691,0,2731619,2731618,2731360,10239,2761539,True,ood_nonbacterial
2784880,2917705,2976354,2235,183963,28890,0,2157,2784880,True,ood_nonbacterial
279280,2733147,0,0,2731619,2731618,2731360,10239,279280,True,ood_nonbacterial
279383,2948782,2946162,0,2731619,2731618,2731360,10239,279383,True,ood_nonbacterial
279538,186768,2732892,2732503,2732499,2732407,2732396,10239,279538,True,ood_nonbacterial
280036,63265,5268,5267,5257,5204,4751,2759,280036,True,ood_nonbacterial
280701,1720324,0,0,2731619,2731618,2731360,10239,280701,True,ood_nonbacterial
280754,243023,34397,5125,147550,4890,4751,2759,280754,True,ood_nonbacterial
28295,693996,11118,76804,2732506,2732408,2732396,10239,28295,True,ood_nonbacterial
28321,10286,10240,2732527,2732525,2732007,2732005,10239,28321,True,ood_nonbacterial
28355,119492,675071,2732544,2732461,2732406,2732396,10239,28355,True,ood_nonbacterial
2841257,1542963,1963268,2235,183963,28890,0,2157,2841257,True,ood_nonbacterial
2841282,2841276,2169529,0,2731619,2731618,2731360,10239,2841282,True,ood_nonbacterial
2841283,2841277,2169529,0,2731619,2731618,2731360,10239,2841283,True,ood_nonbacterial
2841302,2841280,2169529,0,2731619,2731618,2731360,10239,2841302,True,ood_nonbacterial
2841303,2841281,2169529,0,2731619,2731618,2731360,10239,2841303,True,ood_nonbacterial
2843613,2842358,2842332,2842249,2842243,2732407,2732396,10239,2843613,True,ood_nonbacterial
2843619,2842359,2842332,2842249,2842243,2732407,2732396,10239,2843619,True,ood_nonbacterial
2843621,2842976,2842329,0,2731619,2731618,2731360,10239,2843621,True,ood_nonbacterial
2843625,2843423,0,0,2731619,2731618,2731360,10239,2843625,True,ood_nonbacterial
2843626,2842653,2842329,0,2731619,2731618,2731360,10239,2843626,True,ood_nonbacterial
2843628,2842716,2946170,0,2731619,2731618,2731360,10239,2843628,True,ood_nonbacterial
2843629,2842819,2946170,0,2731619,2731618,2731360,10239,2843629,True,ood_nonbacterial
2843630,2842539,2946170,0,2731619,2731618,2731360,10239,2843630,True,ood_nonbacterial
2843639,2842977,2842329,0,2731619,2731618,2731360,10239,2843639,True,ood_nonbacterial
2843640,2843159,2946170,0,2731619,2731618,2731360,10239,2843640,True,ood_nonbacterial
2843641,2842820,2946170,0,2731619,2731618,2731360,10239,2843641,True,ood_nonbacterial
2843643,2842360,2842319,2842247,2842243,2732407,2732396,10239,2843643,True,ood_nonbacterial
